"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD","Nord-est","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019-Q1","T1-2019",74.035414,,
"ITD","Nord-est","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019-Q2","T2-2019",75.742352,,
"ITD","Nord-est","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019-Q4","T4-2019",76.748657,,
"ITD","Nord-est","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019-Q3","T3-2019",75.954475,,
"ITD","Nord-est","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020","2020",74.676397,,
"ITD","Nord-est","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020-Q2","T2-2020",74.656199,,
"ITD","Nord-est","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020-Q1","T1-2020",75.563539,,
"ITD","Nord-est","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020-Q3","T3-2020",73.676898,,
"ITD","Nord-est","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020-Q4","T4-2020",74.792906,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",51.787246,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",50.649602,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","4","licenza di scuola media","2019","2019",76.352088,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","4","licenza di scuola media","2020","2020",76.219422,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","7","diploma","2019","2019",87.102,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","7","diploma","2020","2020",85.41659,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","11","laurea e post-laurea","2019","2019",89.274645,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","11","laurea e post-laurea","2020","2020",90.874041,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019","2019",84.51068,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019-Q1","T1-2019",83.626835,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019-Q2","T2-2019",84.794821,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019-Q4","T4-2019",84.599334,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019-Q3","T3-2019",85.036216,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020","2020",84.171244,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020-Q2","T2-2020",84.481233,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020-Q1","T1-2020",84.684057,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020-Q3","T3-2020",83.496598,,
"ITD","Nord-est","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020-Q4","T4-2020",84.008681,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019","2019",93.555513,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020","2020",93.184577,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019","2019",77.701613,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020","2020",76.206449,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019","2019",85.600175,,
"ITDA","Trentino Alto Adige / Südtirol","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020","2020",84.673562,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019","2019",96.167555,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020","2020",95.201952,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019","2019",77.367946,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020","2020",74.397923,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019","2019",86.715981,,
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020","2020",84.751911,,
"ITD2","Provincia Autonoma Trento","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019","2019",90.978318,,
"ITD2","Provincia Autonoma Trento","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020","2020",91.184277,,
"ITD2","Provincia Autonoma Trento","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019","2019",78.033243,,
"ITD2","Provincia Autonoma Trento","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020","2020",78.011797,,
"ITD2","Provincia Autonoma Trento","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019","2019",84.493763,,
"ITD2","Provincia Autonoma Trento","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020","2020",84.594176,,
"ITD3","Veneto","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019","2019",93.745617,,
"ITD3","Veneto","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020","2020",94.885978,,
"ITD3","Veneto","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019","2019",73.499119,,
"ITD3","Veneto","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020","2020",73.689169,,
"ITD3","Veneto","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019","2019",83.650717,,
"ITD3","Veneto","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020","2020",84.305309,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019","2019",93.259048,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020","2020",93.567439,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019","2019",71.915046,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020","2020",71.06568,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019","2019",82.756055,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020","2020",82.505703,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019","2019",93.013477,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020","2020",92.480095,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019","2019",78.291749,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020","2020",76.256824,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019","2019",85.624757,,
"ITD5","Emilia-Romagna","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020","2020",84.332306,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",73.694615,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",80.23135,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","4","licenza di scuola media","2019","2019",83.174872,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","4","licenza di scuola media","2020","2020",79.732573,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","7","diploma","2019","2019",89.659495,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","7","diploma","2020","2020",89.54974,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","11","laurea e post-laurea","2019","2019",94.360338,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","11","laurea e post-laurea","2020","2020",93.743174,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019","2019",88.486174,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019-Q1","T1-2019",86.990631,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019-Q2","T2-2019",89.504429,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019-Q4","T4-2019",88.283177,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019-Q3","T3-2019",89.183622,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020","2020",87.587733,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020-Q2","T2-2020",87.65497,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020-Q1","T1-2020",87.864322,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020-Q3","T3-2020",86.686104,,
"ITE","Centro","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020-Q4","T4-2020",88.146811,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",46.525858,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",27.489284,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","4","licenza di scuola media","2019","2019",53.060965,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","4","licenza di scuola media","2020","2020",51.503344,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","7","diploma","2019","2019",67.767234,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","7","diploma","2020","2020",65.639727,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","11","laurea e post-laurea","2019","2019",82.480839,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","11","laurea e post-laurea","2020","2020",81.106645,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019","2019",69.43117,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019-Q1","T1-2019",68.322638,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019-Q2","T2-2019",70.228863,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019-Q4","T4-2019",68.729121,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019-Q3","T3-2019",70.450149,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020","2020",67.486293,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020-Q2","T2-2020",68.776363,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020-Q1","T1-2020",66.735503,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020-Q3","T3-2020",67.189032,,
"ITE","Centro","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020-Q4","T4-2020",67.244681,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",62.227741,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",57.271588,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","4","licenza di scuola media","2019","2019",70.317109,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","4","licenza di scuola media","2020","2020",67.805069,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","7","diploma","2019","2019",78.94011,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","7","diploma","2020","2020",77.840697,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","11","laurea e post-laurea","2019","2019",87.169856,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","11","laurea e post-laurea","2020","2020",86.113703,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019","2019",78.838986,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019-Q1","T1-2019",77.544622,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019-Q2","T2-2019",79.745205,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019-Q4","T4-2019",78.381104,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019-Q3","T3-2019",79.696269,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020","2020",77.416186,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020-Q2","T2-2020",78.099915,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020-Q1","T1-2020",77.168096,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020-Q3","T3-2020",76.825753,,
"ITE","Centro","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020-Q4","T4-2020",77.571754,,
"ITE1","Toscana","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019","2019",91.056515,,
"ITE1","Toscana","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020","2020",89.565514,,
"ITE1","Toscana","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019","2019",73.071853,,
"ITE1","Toscana","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020","2020",71.114302,,
"ITE1","Toscana","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019","2019",81.942446,,
"ITE1","Toscana","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020","2020",80.218464,,
"ITE2","Umbria","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019","2019",90.664674,,
"ITE2","Umbria","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020","2020",88.790132,,
"ITE2","Umbria","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019","2019",71.43198,,
"ITE2","Umbria","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020","2020",74.004944,,
"ITE2","Umbria","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019","2019",80.897612,,
"ITE2","Umbria","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020","2020",81.29759,,
"ITE3","Marche","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019","2019",89.79345,,
"ITE3","Marche","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020","2020",89.35437,,
"ITE3","Marche","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019","2019",71.503356,,
"ITE3","Marche","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020","2020",71.615469,,
"ITE3","Marche","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019","2019",80.610299,,
"ITE3","Marche","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020","2020",80.440811,,
"ITE4","Lazio","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2019","2019",86.337491,,
"ITE4","Lazio","EMP_R","tasso di occupazione","1","maschi","Y35-44","35-44 anni","99","totale","2020","2020",85.819098,,
"ITE4","Lazio","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2019","2019",66.494204,,
"ITE4","Lazio","EMP_R","tasso di occupazione","2","femmine","Y35-44","35-44 anni","99","totale","2020","2020",63.432601,,
"ITE4","Lazio","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2019","2019",76.280873,,
"ITE4","Lazio","EMP_R","tasso di occupazione","9","totale","Y35-44","35-44 anni","99","totale","2020","2020",74.48186,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",54.94925,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",54.289086,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","4","licenza di scuola media","2019","2019",79.227529,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","4","licenza di scuola media","2020","2020",78.728216,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","7","diploma","2019","2019",89.416161,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","7","diploma","2020","2020",88.926454,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","11","laurea e post-laurea","2019","2019",95.101349,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","11","laurea e post-laurea","2020","2020",95.301736,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","2019","2019",84.50608,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","2019-Q1","T1-2019",83.075919,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","2019-Q2","T2-2019",84.748305,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","2019-Q4","T4-2019",85.175483,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","2019-Q3","T3-2019",85.029505,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","2020","2020",84.203745,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","2020-Q2","T2-2020",83.531262,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","2020-Q1","T1-2020",83.919,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","2020-Q3","T3-2020",84.277669,,
"IT","Italia","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","2020-Q4","T4-2020",85.090299,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",22.290724,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",19.496743,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","4","licenza di scuola media","2019","2019",47.22826,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","4","licenza di scuola media","2020","2020",45.656177,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","7","diploma","2019","2019",69.220564,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","7","diploma","2020","2020",68.730517,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","11","laurea e post-laurea","2019","2019",85.930372,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","11","laurea e post-laurea","2020","2020",86.054716,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","99","totale","2019","2019",62.274073,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","99","totale","2019-Q1","T1-2019",61.620327,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","99","totale","2019-Q2","T2-2019",62.893882,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","99","totale","2019-Q4","T4-2019",62.289418,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","99","totale","2019-Q3","T3-2019",62.293223,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","99","totale","2020","2020",61.780293,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","99","totale","2020-Q2","T2-2020",61.47738,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","99","totale","2020-Q1","T1-2020",61.685619,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","99","totale","2020-Q3","T3-2020",61.287709,,
"IT","Italia","EMP_R","tasso di occupazione","2","femmine","Y45-54","45-54 anni","99","totale","2020-Q4","T4-2020",62.673795,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",38.126079,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",36.535588,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","4","licenza di scuola media","2019","2019",64.162096,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","4","licenza di scuola media","2020","2020",63.287468,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","7","diploma","2019","2019",78.953443,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","7","diploma","2020","2020",78.424356,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","11","laurea e post-laurea","2019","2019",89.961311,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","11","laurea e post-laurea","2020","2020",90.10544,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","2019","2019",73.234959,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","2019-Q1","T1-2019",72.198617,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","2019-Q2","T2-2019",73.669028,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","2019-Q4","T4-2019",73.572465,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","2019-Q3","T3-2019",73.502383,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","2020","2020",72.839863,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","2020-Q2","T2-2020",72.352303,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","2020-Q1","T1-2020",72.646273,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","2020-Q3","T3-2020",72.631129,,
"IT","Italia","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","2020-Q4","T4-2020",73.733253,,
"ITCD","Nord","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",71.034306,,
"ITCD","Nord","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",68.410702,,
"ITCD","Nord","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","4","licenza di scuola media","2019","2019",88.150459,,
"ITCD","Nord","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","4","licenza di scuola media","2020","2020",87.02181,,
"ITCD","Nord","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","7","diploma","2019","2019",93.770407,,
"ITCD","Nord","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","7","diploma","2020","2020",93.179015,,
"ITCD","Nord","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","11","laurea e post-laurea","2019","2019",96.14805,,
"ITCD","Nord","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","11","laurea e post-laurea","2020","2020",96.599862,,
"ITCD","Nord","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","2019","2019",91.313351,,
"ITCD","Nord","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","2019-Q1","T1-2019",90.710573,,
"ITCD","Nord","EMP_R","tasso di occupazione","1","maschi","Y45-54","45-54 anni","99","totale","2019-Q2","T2-2019",91.892929,,
